Data,Irra méida,Irra std,Temp Média,Temp std,Vento médio,Vento std,Potência Gerada
26/07/2019,508.3459596,282.4034715,26.80909091,1.68547514,5.354545455,1.398287028,15.1
27/07/2019,386.0606061,248.9443162,25.19090909,1.59342658,3.654545455,0.4716771553,10.5
28/07/2019,410.9507576,273.3072901,25.66363636,1.828696867,4.618181818,1.100262929,12.7
29/07/2019,538.8484848,269.5962783,26.66363636,1.487690539,6.127272727,1.312936271,14.5
30/07/2019,531.4974747,281.6313235,26.87272727,1.639895179,4.209090909,0.8140298693,14.3
31/07/2019,567.3181818,288.8028323,27.4,1.060874425,4.127272727,0.7484419077,15.9
01/08/2019,377.1843434,188.0376815,25.69090909,1.209398457,3.445454545,0.8917435795,10.5
02/08/2019,438.239899,262.9300332,26.37272727,1.257769244,4.245454545,1.235360556,9.4
03/08/2019,570.3257576,280.5590999,27.15454545,1.473624867,5.463636364,1.274414466,17.1
04/08/2019,498.9772727,268.0038362,27.03636364,1.556962502,4.881818182,1.248867255,13.4
05/08/2019,410.9318182,239.2439578,26.6,0.8201995323,6.872727273,1.025219186,13.3
06/08/2019,387.7752525,224.275491,25.86363636,1.416315789,5.990909091,0.4521756406,14.4
07/08/2019,480.1212121,292.0493897,26.83636364,1.151499202,5.763636364,0.8541585197,14.3
08/08/2019,583.0580808,284.9684997,27.15454545,1.507172932,5.8,1.168526656,18
09/08/2019,558.7247475,303.6246904,26.8,1.981734777,5.345454545,1.248536333,16.4
10/08/2019,526.9191919,325.6400663,26.8,1.793929156,5.118181818,1.537895955,14.4
11/08/2019,574.5378788,281.3958968,27.11818182,1.289692128,5.845454545,1.252897468,15.8
12/08/2019,529.3909091,275.9299307,26.56363636,1.457440301,4.418181818,1.34557739,14.8
13/08/2019,471.7777778,267.2875125,25.56363636,1.688071911,5.309090909,1.043991071,14.9
14/08/2019,446.3333333,278.1661671,26.07272727,1.561520768,3.8,1.22771036,13.8
15/08/2019,467.7651515,272.4347401,26.39090909,1.423474971,5.709090909,1.616086488,13.2
16/08/2019,497.280303,233.9958453,26.60909091,1.431753245,5.7,1.253359123,13.4
17/08/2019,548.4065657,303.6615365,26.90909091,1.14451621,6.472727273,1.376484923,16.3
18/08/2019,488.9318182,286.2356798,27.12727273,1.16392042,5.063636364,1.223462098,14.1
19/08/2019,528.1919192,300.3778565,27.38181818,0.8942423729,5.918181818,1.106031548,15.1
20/08/2019,527.7929293,278.0617784,26.96363636,1.379244014,5.781818182,1.523642873,14.8
21/08/2019,584.3636364,295.5067329,26.8,1.274933153,5.190909091,1.115554934,17.3
22/08/2019,573.5429293,301.6259888,26.87272727,1.521417347,5.772727273,0.9056297749,16.7
23/08/2019,558.6893939,300.8182488,27.10909091,1.313880128,5.790909091,1.045731189,17
24/08/2019,551.7575758,298.6521668,26.86363636,1.719552123,6.036363636,1.332306767,16.4
25/08/2019,532.489899,277.2350395,27.32727273,0.6955585187,6.063636364,0.7113019143,15.4
26/08/2019,485.5656566,280.6401521,26.95454545,1.286548332,6.254545455,1.527543266,14.1
27/08/2019,469.0252525,297.4706989,26.68181818,1.816499221,5.663636364,1.656542252,14.1
28/08/2019,535.0909091,275.6581977,26.73636364,1.613168946,5.809090909,1.515648403,16.5
29/08/2019,610.6035354,300.7062124,27.17272727,1.486968184,6.354545455,1.109761347,17.8
30/08/2019,396.9621212,190.7660543,26.13636364,1.279398102,5.009090909,0.7391082409,11.3
31/08/2019,567.3181818,288.8028323,27.4,1.060874425,4.127272727,0.7484419077,15.4
01/09/2019,492.0757576,274.3545415,26.99090909,0.9958591955,4.263636364,0.7842457028,13.8
02/09/2019,490.8156566,296.2346385,27.34545455,0.8866316611,5.090909091,0.4461034235,13.7
03/09/2019,539.9444444,258.0518092,27.31818182,0.5936300988,4.990909091,0.5142594772,15.7
04/09/2019,469.25,269.7930295,26.86363636,1.069641169,3.781818182,0.3562894171,11.4
05/09/2019,569.219697,283.7966381,27.10909091,1.366784245,5.681818182,1.179227931,16.8
06/09/2019,499.260101,255.8413124,26.77272727,1.16392042,6.109090909,1.329698903,12.8
07/09/2019,363.760101,222.2193789,25.2,1.701870629,5.809090909,1.233217923,12.4
08/09/2019,429.1944444,214.5078009,26.59090909,1.391829761,5.627272727,1.363212055,14.1
09/09/2019,560.9292929,288.3442217,27.08181818,0.6589498282,5.845454545,0.7620112578,14.4
10/09/2019,576.459596,308.6669376,27.23636364,1.459933203,5.4,0.9788676204,15.4
11/09/2019,486.2045455,307.9607316,26.41818182,1.398582517,5.063636364,1.022717172,13.7
12/09/2019,342.5984848,168.6098678,26.01818182,1.043436788,5.718181818,0.791796785,12.2
13/09/2019,574.4393939,318.0976861,27.21818182,0.8515421111,5.636363636,1.057675605,18.3
14/09/2019,577.4444444,305.1431131,27.21818182,1.108494624,5.727272727,1.066081106,16.9
15/09/2019,530.7222222,291.4771621,26.82727273,1.269997072,5.745454545,1.117923104,16.4
16/09/2019,575.2651515,306.0168894,27.33636364,0.7462301951,6.472727273,0.73372141,15.1
17/09/2019,586.5505051,277.0560616,27.05454545,0.5726551181,4.2,0.5736644569,18.1
18/09/2019,604.8282828,298.4443076,27.3,0.717318238,5.436363636,0.5973771875,18
19/09/2019,584.1136364,310.5061602,27.29090909,1.05783187,5.572727273,1.014522646,14.9
20/09/2019,634.3964646,329.0813861,27.36363636,1.2197412,5.090909091,0.5915381267,17.9
21/09/2019,516.0984848,218.8926951,26.31818182,0.6264157519,5.1,0.5543218625,14.2
22/09/2019,658.1161616,310.7100684,27.55454545,0.6638231369,5.254545455,0.4376873861,18.9
23/09/2019,446.8257576,248.9444216,26.50909091,1.084983909,5.554545455,1.069718431,11.5
24/09/2019,613.7474747,339.9233172,27.60909091,1.230265711,6.945454545,1.329636749,18.6
25/09/2019,598.7247475,297.2628143,27.67272727,0.7374290833,6.627272727,0.5642225691,17.6
26/09/2019,602.2853535,305.6534683,27.31818182,0.7444560941,6.245454545,0.5836618516,17.5
27/09/2019,634.9015152,306.5070931,27.46363636,0.8104686941,4.727272727,0.4900666172,18.1
28/09/2019,617.3611111,290.6043736,27.25454545,0.5990350367,3.990909091,0.448136638,16.6
29/09/2019,622.6893939,315.0519707,27.47272727,0.6729729281,4.954545455,0.514098746,17.3
30/09/2019,475.040404,229.6842412,27.24545455,0.5898592072,4.545454545,0.4185768885,16.7
01/10/2019,656.2474747,301.3636808,27.57272727,0.8035047198,4.809090909,0.4440608997,19.4
02/10/2019,442.7146465,308.073501,26.76363636,1.258623149,4.027272727,0.8113859177,14.1
03/10/2019,507.3762626,265.3966113,27.40909091,1.046600163,5.327272727,1.165481492,13.1
04/10/2019,611.6237374,289.3633248,27.85454545,0.7738494525,6.845454545,0.6457745686,17.9
05/10/2019,652.0833333,296.0237863,27.62727273,0.8035047198,6.118181818,1.03468764,17.8
06/10/2019,663.0732323,334.8885492,27.38181818,1.327210459,5.490909091,1.126906099,16.7
07/10/2019,669.8636364,298.1990287,27.45454545,0.729088642,5.463636364,0.4227028341,17
08/10/2019,668.1338384,305.7752577,28.22727273,1.047152771,6.1,0.6508735389,19.5
09/10/2019,644.6843434,310.3671155,27.70909091,0.7573332945,6.081818182,0.4063544843,18.9
10/10/2019,551.5328283,322.6646672,27.21818182,1.458403973,5.890909091,1.596846065,16.7
11/10/2019,592.8459596,275.7481252,27.8,0.7483314774,6.690909091,0.8129123239,15.8
12/10/2019,493.4621212,271.6814161,27.22727273,1.415557012,6.5,1.606803716,16.1
13/10/2019,563.8737374,329.485386,26.88181818,1.230534386,5.454545455,1.033408866,15
14/10/2019,642.3813131,281.5233279,27.79090909,0.7513074004,5.3,0.4431293675,17.4
15/10/2019,588.0858586,335.8789025,27.22727273,1.533321356,5.254545455,1.175015386,18.5
16/10/2019,646.8308081,286.7573902,28.1,0.8101627222,6.390909091,0.6947262973,18.6
17/10/2019,527.2979798,230.9393392,27.82727273,1.047152771,6.563636364,1.10146409,15.3
18/10/2019,498.2954545,300.2766379,27.6,0.9075441387,4.981818182,0.3325334756,12.3
19/10/2019,658.7626263,311.2304464,27.59090909,0.6666804406,4.963636364,0.5645154435,17.6
20/10/2019,608.1717172,333.5227448,27.66363636,0.9237007852,3.990909091,0.3146557873,17.3
21/10/2019,632.3005051,301.361603,27.97272727,0.616575453,3.8,0.4492417855,18.5
22/10/2019,642.770202,306.0661835,28.06363636,0.9660347512,3.636363636,0.8003098573,19.2
23/10/2019,665.1742424,293.3328441,27.85454545,0.8742411113,3.927272727,0.926470241,18.8
24/10/2019,571.1843434,279.1721825,28.16363636,0.8149430848,5.836363636,0.5645154435,15.4
25/10/2019,626.0353535,310.0016785,28.68181818,0.968427199,6.127272727,1.039310006,19.1
26/10/2019,572.6540404,303.6455827,28.17272727,0.8676938181,5.263636364,0.5139379645,17.4
27/10/2019,586.5858586,307.4812563,28.06363636,0.8967342033,5.581818182,0.6336304943,16.1
28/10/2019,608.0681818,317.2806907,28.11818182,0.9310972821,6.445454545,0.5382862307,17.7
29/10/2019,609.5252525,315.9501404,27.6,0.8581163303,6.109090909,0.5712101117,16.9
30/10/2019,630.8156566,328.5159673,27.88181818,1.338804203,5.581818182,1.007984652,19.6
31/10/2019,633.4343434,323.1667423,28,0.8399134155,6.290909091,0.6126760162,19.7
01/11/2019,610.6944444,281.5172733,28.08181818,0.7848777343,5.663636364,0.473426057,18.8
02/11/2019,634.5454545,300.6418796,28,0.6105139415,6.272727273,0.6253594008,19.2
03/11/2019,605.5378788,311.8669944,28.11818182,0.8472610222,5.545454545,0.2871921636,13.8
04/11/2019,604.040404,348.4948793,27.98181818,0.7778971442,5.281818182,0.5373642439,17.6
05/11/2019,604.7676768,323.1588293,28.16363636,0.7772594364,5.181818182,0.2081004208,17.3
06/11/2019,548.030303,339.6815003,28.65454545,1.128445138,5.527272727,0.6411508248,17.1
07/11/2019,523.6994949,270.9758964,28.32727273,0.7398905436,6.327272727,0.5082785727,16.3
08/11/2019,578.75,318.4542942,28.53636364,0.7498760228,5.718181818,0.415206809,17.9
09/11/2019,597.979798,293.4315014,28.56363636,0.7559133275,5.863636364,0.5881754953,17.9
10/11/2019,602.709596,321.7031698,28.39090909,0.7378772323,5.6,0.3490246149,16.4
11/11/2019,590.6944444,323.7152754,28.54545455,0.8446232472,6.081818182,0.3761483794,19.1
12/11/2019,585.0909091,319.5996507,28.57272727,1.055798628,5.736363636,0.638567612,17
13/11/2019,592.1616162,310.8600761,28.61818182,0.9589939632,6.445454545,0.5051797814,17.9
14/11/2019,569.6414141,312.8188218,28.65454545,0.9158837127,5.581818182,0.3856946079,17.4
15/11/2019,576.5353535,325.9906386,28.42727273,0.7447890599,5.218181818,0.4427562059,17.9
16/11/2019,564.030303,300.1124636,28.38181818,0.8031960949,4.081818182,0.4647935648,16.2
17/11/2019,553.0050505,326.9477851,28.50909091,0.8414862884,4.2,0.5672902095,18.8
18/11/2019,591.3358586,287.8554467,28.76363636,0.6984043206,5.545454545,0.4438747497,15.9
19/11/2019,574.2676768,281.0008296,28.2,0.7543811431,6.236363636,0.5835202377,14.2
20/11/2019,654.5732323,283.3922726,28.20909091,0.6907894633,6.4,0.4512608599,19.2
21/11/2019,648.2525253,290.6275877,28.2,0.7710677367,5.827272727,0.5894387301,18.6
22/11/2019,667.760101,267.7634281,29.04545455,1.32346902,4.845454545,0.8004131165,18.8
23/11/2019,647.3712121,298.6810447,28.23636364,0.6442370079,4.881818182,0.4468438446,18.8
24/11/2019,636.8181818,274.1802578,28.64545455,0.923790252,3.327272727,0.3670296225,18.1
25/11/2019,594.9191919,256.0442321,29.23636364,0.9865207248,3.418181818,0.6336304943,17.4
26/11/2019,614.489899,285.1078062,28.88181818,0.7661214974,3.909090909,0.4718523372,16.3
27/11/2019,650.2449495,281.8848459,28.85454545,0.7866657328,4.736363636,0.5481750339,19.4
28/11/2019,658.9974747,276.8126011,28.69090909,0.6734639701,5.127272727,0.5275861138,18.9
29/11/2019,628.6565657,268.4237324,28.83636364,0.7690285812,4.881818182,0.4386304757,19.1
30/11/2019,658.2323232,282.5138851,28.54545455,0.6257557414,4.863636364,0.4333227377,19.5
01/12/2019,600.8939364,278.9318156,28.82727273,0.7287485027,4.454545455,0.3701686013,19.4
02/12/2019,624.4419091,273.7393823,29.00909091,0.8554154179,3.636363636,0.420546673,16.7
03/12/2019,603.8384,273.8297219,28.87272727,0.6383087157,3.554545455,0.3774643544,15.3
04/12/2019,602.9570636,294.480591,28.83636364,0.6581968858,5.172727273,0.7136218875,16
05/12/2019,660.6767636,266.9366928,28.83636364,0.7061711449,4.436363636,0.4436885215,19.4
06/12/2019,649.8888909,263.5090539,28.95454545,0.8172722217,3.518181818,0.4108044919,18.4
07/12/2019,641.7247455,258.0689952,29.41818182,0.6726044114,3.672727273,0.417984143,16.6
08/12/2019,586.3030364,257.3304294,29.31818182,0.7145477678,3.727272727,0.4749945628,18
09/12/2019,671.1136364,274.0256535,28.98181818,0.8982995874,4.1,0.2763397119,19.3
10/12/2019,658.0025182,281.7723981,29.02727273,0.9686831822,4.790909091,0.5899992996,19.1
11/12/2019,628.7803091,298.3024055,28.80909091,0.9671462665,4.409090909,0.6707587908,16.6
12/12/2019,430.9671636,240.6185114,27.7,1.025138572,4.8,0.7954415583,14.3
13/12/2019,556.7727364,224.3173643,28.38181818,0.5095776894,5.136363636,0.2869042516,13.9
14/12/2019,652.1742364,273.6702723,29.21818182,0.8632056342,5.427272727,0.5082785727,18.3
15/12/2019,598.8914091,301.0900992,28.67272727,1.321219071,5.254545455,0.7240839182,15.9
16/12/2019,540.2752545,223.6310998,28.53636364,0.9027963903,4.709090909,0.2644189013,16
17/12/2019,634.9646364,266.2203186,28.81818182,0.6117310488,5.2,0.4880387466,17.8
18/12/2019,606.0934364,296.0849125,28.85454545,0.8937801604,5.472727273,0.5153831921,17.5
19/12/2019,429.1489727,204.8828581,28.25454545,1.050855614,5.7,0.6980492298,12.8
20/12/2019,503.1111,239.0940207,29.01818182,0.6833316536,6.263636364,0.8562844974,12.8
21/12/2019,625.4217091,272.6483262,28.93636364,0.6183154936,6.972727273,0.6325861912,16.7
22/12/2019,629.4823273,263.1247786,28.78181818,0.6293115745,6.381818182,0.3663534851,16.7
23/12/2019,595.4065727,279.4400262,28.95454545,0.9538092399,5.509090909,0.8575382795,18.4
24/12/2019,540.4166636,215.7003977,28.90909091,0.5534265911,6.254545455,0.4207431442,17.5
25/12/2019,576.8459727,289.0139204,28.88181818,0.7158188976,6.172727273,0.6634495378,16.1
26/12/2019,660.2651727,281.5798846,29.00909091,0.7279542262,5.845454545,0.3798651348,19.3
27/12/2019,635.8409173,306.4377657,28.73636364,0.8824271562,5.418181818,0.2587318086,18.3
28/12/2019,648.3838455,275.6449638,28.86363636,0.7413412014,4.909090909,0.4718523372,18.3
29/12/2019,619.9621273,287.5844176,28.98181818,0.7975168073,5.036363636,0.3198656743,17.6
30/12/2019,532.7651655,271.4770612,28.66363636,0.8987594756,3.654545455,0.2425757103,13.5
31/12/2019,498.0706964,246.8324228,28.86363636,0.7486627196,3.845454545,0.3285329273,15.2
01/01/2020,279.3585818,190.6350045,27.91818182,0.5095776894,3.345454545,0.6080724185,9.2
02/01/2020,577.1338364,250.9396724,29.04545455,0.7037091811,4.209090909,0.362953905,16.6
03/01/2020,566.5176727,295.6147919,28.5,1.041851499,4.081818182,0.5540235995,17.6
04/01/2020,638.5757636,290.5836561,29.13636364,0.8070966229,3.790909091,0.4980955466,18.3
05/01/2020,488.5656545,195.3991393,28.67272727,0.754490688,3.918181818,0.6534081028,14
06/01/2020,506.2449455,234.037806,28.88181818,0.7042961436,3.936363636,0.4578064841,16.8
07/01/2020,638.4267727,284.670069,29.31818182,1.003465071,3.909090909,0.7341718222,18.6
08/01/2020,436.8004964,246.293676,28.50909091,0.8129123239,3.336363636,0.499586606,11.3
09/01/2020,363.9267764,182.0507125,26.76363636,1.91324224,3.281818182,0.7940897383,10.6
10/01/2020,575.1338336,310.7752459,28.40909091,1.099135648,3.963636364,1.010195955,16.7
11/01/2020,643.4015273,313.4224878,29.07272727,0.9303869274,4.363636364,0.3748277841,18.9
12/01/2020,394.1313091,154.4838144,28.29090909,0.9976832668,4.545454545,0.8897023367,11.4
13/01/2020,622.3838273,294.7456809,28.89090909,1.259476475,4.590909091,1.099962434,17.4
14/01/2020,647.5555455,292.4067162,29.02727273,1.046284256,4.654545455,0.8038132261,19.2
15/01/2020,662.2222264,296.2852492,29.14545455,1.226498072,4.190909091,0.8240195777,18.1
16/01/2020,600.6439455,305.1815795,29.07272727,1.216620438,4.745454545,1.161005549,16.8
17/01/2020,160.302528,142.1228885,26.64545455,1.461234619,3.627272727,0.823618302,5.5
18/01/2020,382.6777736,258.6381615,27.97272727,1.363212055,4.581818182,1.014278231,13.9
19/01/2020,636.1691919,261.4275459,28.94545455,0.6827266675,4.781818182,0.3927020194,16.8
